data_fato;hora_fato;data_criacao;tipo_boletim;tipo_incidente;municipio;bairro;tipo_local;ano;mes ;mes_ano;ambiente_web
20/01/2025;11:22:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;ENSEADA DO SUA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;16:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;11:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;BENTO FERREIRA;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;08:09:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SANTA TERESA;ALVORADA;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;11:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;BENTO FERREIRA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;13:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;RIBEIRAO DAS PALMAS;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;14:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;GUANABARA;COMÉRCIO;2025;1;01/2025;0
20/01/2025;19:50:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VIANA;VILA BETHANIA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;20:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;RIO BRANCO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LARANJA DA TERRA;JOATUBA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;09:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;CONDADOS DE GUARAPARI;ESCOLA;2025;1;01/2025;0
20/01/2025;19:10:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;INDEPENDENCIA I;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;09:00:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;BALNEARIO MEAIPE;ESCOLA;2025;1;01/2025;0
20/01/2025;Indeterminada;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;JUPARANA;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;16:40:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;JARDIM DA PENHA;COMÉRCIO;2025;1;01/2025;0
20/01/2025;Indeterminada;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;VILA NOVA DE COLARES;AGÊNCIA BANCÁRIA;2025;1;01/2025;0
20/01/2025;14:00:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;COQUEIRAL DE ITAPARICA;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;10:30:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;NOSSA SENHORA DA PENHA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;09:00:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;AMARAL;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;16:20:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DE ITAPARICA;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;10:30:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;NOSSA SENHORA DA PENHA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;14:30:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;SOTECO;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;11:27:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DE ITAPARICA;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;09:45:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DE ITAPARICA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;09:35:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JARDIM LIMOEIRO;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;00:00:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MONTANHA;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;10:00:00;23/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ANCHIETA;JAQUEIRA;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;10:00:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;CENTRO;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;10:49:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;VISTA DA SERRA I;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;17:20:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;DOM JOAO BATISTA;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;13:13:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;BICANGA;VIA PÚBLICA;2025;1;01/2025;0
20/01/2025;19:34:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;MORADA DE LARANJEIRAS;VIA PÚBLICA;2025;1;01/2025;0
20/01/2025;10:16:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JARDIM LIMOEIRO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;11:30:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;NOVO HORIZONTE;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;08:30:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;SANTA LUCIA;ESCRITORIO;2025;1;01/2025;0
20/01/2025;18:51:00;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;NOVA ESPERANCA;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;Indeterminada;24/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;MORADA DO RIBEIRAO;AGÊNCIA BANCÁRIA;2025;1;01/2025;0
20/01/2025;08:57:00;25/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ITAPEMIRIM;ITAIPAVA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;14:30:00;25/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ITAPEMIRIM;JOACIMA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;17:00:00;25/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ITAPEMIRIM;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;08:41:00;25/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;NOVA ESPERANCA;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;20:00:00;26/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JARDIM LIMOEIRO;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;22:01:00;27/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ARIBIRI;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;21:53:00;27/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VIANA;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;27/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;RIO BANANAL;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;14:44:00;27/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DA COSTA;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;00:00:00;28/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO JOSE DO CALCADO;ALTO CALCADO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;09:47:00;28/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;RIO BANANAL;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;13:28:00;28/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;ENSEADA DE JACARAIPE;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;Indeterminada;28/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;NOVO MEXICO;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;11:56:00;28/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;IBES;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;10:00:00;28/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JOSE DE ANCHIETA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;14:00:00;28/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;COBI DE BAIXO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;13:10:00;29/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;LARANJEIRAS VELHA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;15:00:00;29/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JARDIM LIMOEIRO;AGÊNCIA BANCÁRIA;2025;1;01/2025;0
20/01/2025;10:00:00;31/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;CENTRO VILA VELHA;ESCRITORIO;2025;1;01/2025;0
20/01/2025;12:00:00;31/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;CONJUNTO CARAPINA I;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;12:00:00;03/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO DOMINGOS DO NORTE;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;15:10:00;04/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;IUNA;QUILOMBO;COMÉRCIO;2025;1;01/2025;0
20/01/2025;08:00:00;04/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;PRESIDENTE KENNEDY;SAO PAULO;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;10:00:00;05/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;PRAIA DE CARAPEBUS;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;06/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;FLEXAL II;COMÉRCIO;2025;1;01/2025;0
20/01/2025;Indeterminada;06/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;COBI DE BAIXO;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;10:00:00;11/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;IBES;OUTRO LOCAL;2025;1;01/2025;0
20/01/2025;12:00:00;12/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MARATAIZES;BELO HORIZONTE;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;17:30:00;12/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;JOAO NEIVA;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;12/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;JOSE DE ANCHIETA II;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;13:30:00;13/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ITAPOA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;14/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;DA PENHA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;19/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;AVISO;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;Indeterminada;20/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;21/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO GABRIEL DA PALHA;SANTA CECILIA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;10:02:00;21/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;RESIDENCIAL VISTA DO MESTRE;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;20:00:00;25/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;PRAIA DO SUA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;12:00:00;26/02/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;OPERARIO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;17:40:00;07/03/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;JARDIM BOTANICO;RESIDÊNCIA;2025;1;01/2025;0
20/01/2025;15:00:00;20/03/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;PEDRO CANARIO;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;24/03/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;JARDIM DA PENHA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;13:28:00;29/04/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;CENTRO;VEÍCULO;2025;1;01/2025;0
20/01/2025;Indeterminada;29/04/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;DIAMANTINA;COMÉRCIO;2025;1;01/2025;0
20/01/2025;Indeterminada;05/05/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;SAO PATRICIO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;14:00:00;13/05/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CONCEICAO DO CASTELO;MATA FRIA;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;10:00:00;26/06/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;OUTRO LOCAL;COMÉRCIO;2025;1;01/2025;0
20/01/2025;14:35:00;29/07/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;BAIRRO DE FATIMA;ESCRITORIO;2025;1;01/2025;0
20/01/2025;08:00:00;11/08/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;COLATINA;CENTRO;VIA PÚBLICA;2025;1;01/2025;0
20/01/2025;11:11:00;13/08/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;OUTRO LOCAL;RODOVIA ESTADUAL;2025;1;01/2025;0
20/01/2025;00:00:00;10/09/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;SANTO ANTONIO;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;Indeterminada;15/09/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;OUTRO LOCAL;COMÉRCIO;2025;1;01/2025;0
20/01/2025;16:00:00;12/01/2026;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;BARRA DE SAO FRANCISCO;ZONA RURAL;AMBIENTE WEB;2025;1;01/2025;1
20/01/2025;10:40:00;22/01/2026;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;AGUA DOCE DO NORTE;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;BOA SORTE;RESIDÊNCIA;2025;1;01/2025;0
21/01/2025;09:46:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MONTANHA;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;08:20:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DA COSTA;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;10:30:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;CAMPO GRANDE;AGÊNCIA BANCÁRIA;2025;1;01/2025;0
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MARATAIZES;CIDADE NOVA;OUTRO LOCAL;2025;1;01/2025;0
21/01/2025;10:50:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO GABRIEL DA PALHA;JARDIM VITORIA;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;NOVA CAMPO GRANDE;VIA PÚBLICA;2025;1;01/2025;0
21/01/2025;11:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;11:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;12:29:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;PORTO DE SANTANA;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;04:40:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;AEROPORTO;AGÊNCIA BANCÁRIA;2025;1;01/2025;0
21/01/2025;14:45:00;21/01/2025;BABU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CARIACICA;PORTO DE SANTANA;RESIDÊNCIA;2025;1;01/2025;0
21/01/2025;00:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MONTANHA;CENTRO;OUTRO LOCAL;2025;1;01/2025;0
21/01/2025;11:02:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;OUTRO LOCAL;COMÉRCIO;2025;1;01/2025;0
21/01/2025;12:27:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;ILHA DOS AYRES;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;14:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;MIMOSO DO SUL;CENTRO;VIA PÚBLICA;2025;1;01/2025;0
21/01/2025;10:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;PARQUE RESIDENCIAL LARANJEIRAS;AGÊNCIA BANCÁRIA;2025;1;01/2025;0
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;NESTOR GOMES;OUTRO LOCAL;2025;1;01/2025;0
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;PINHEIROS;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;14:44:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;PRAIA DA COSTA;RESIDÊNCIA;2025;1;01/2025;0
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;OUTRO LOCAL;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;11:24:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;SANTA CECILIA;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;12:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;ENSEADA DO SUA;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;15:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;RIO BANANAL;SAO SEBASTIAO;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;12:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;PRAIA DO CANTO;COMÉRCIO;2025;1;01/2025;0
21/01/2025;11:59:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VITORIA;MARUIPE;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;16:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;AGUIA BRANCA;OUTRO LOCAL;VIA PÚBLICA;2025;1;01/2025;0
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO MATEUS;PORTO;OUTRO LOCAL;2025;1;01/2025;0
21/01/2025;Indeterminada;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SAO GABRIEL DA PALHA;VILA COMBONI;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;07:40:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;RECANTO DA SEREIA;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;15:06:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;KUBITSCHEK;OUTRO LOCAL;2025;1;01/2025;0
21/01/2025;12:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;PRAIA DO MORRO;COMÉRCIO;2025;1;01/2025;0
21/01/2025;14:28:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ECOPORANGA;CENTRO;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;17:35:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;NOVO HORIZONTE;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;09:30:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;LINHARES;SAO JOSE;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;13:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;AGOSTINHO SIMONATO;RESIDÊNCIA;2025;1;01/2025;0
21/01/2025;18:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;CACHOEIRO DE ITAPEMIRIM;ALTO AMARELO;RESIDÊNCIA;2025;1;01/2025;0
21/01/2025;15:00:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;SERRA;VISTA DA SERRA II;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;19:30:00;21/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VENDA NOVA DO IMIGRANTE;PROVIDENCIA;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;15:36:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;GUARAPARI;ITAPEBUSSU;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;01:21:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;ARACRUZ;SAUACU;AMBIENTE WEB;2025;1;01/2025;1
21/01/2025;14:19:00;22/01/2025;BU;CRIMES CONTRA PATRIMÔNIO: ESTELIONATO/FRAUDE;VILA VELHA;DOM JOAO BATISTA;AMBIENTE WEB;2025;1;01/2025;1
